x1,x2,x3,x4,x5,noise1,noise2,noise3,noise4,noise5,noise6,noise7,noise8,noise9,noise10,noise11,noise12,noise13,noise14,noise15,noise16,y4
0.7739560485559633,0.6643135403273875,0.10774094595589656,7.884231117378642,28.98262621523946,0.6255903939673367,-0.49929559853915206,-1.062414411859563,0.989583934594853,0.5300647056014667,0.006339062362268442,-1.2444717876010754,0.5795611424764774,-0.3509523822179781,1.0258368428852387,-0.1034201135746335,-0.001919853176346149,0.8056786392425009,0.35203447180292424,1.484918786733851,0.3636981503429628,36.5023133852721
0.4388784397520523,0.4063868614400705,0.9160118451376079,4.605873846515291,16.893639813740737,-0.3093465397202384,-1.1849437664170246,-0.5294394273660737,-1.1783036231148656,-0.7046732628698824,2.5976737265958323,-0.8887973132309185,0.5245073752860862,-1.0222802816473295,0.0389132069014598,-0.02798245653021798,0.4080361768812668,0.6774013686923024,-0.9886271494346061,-1.0582810508376372,-0.21802912810442213,10.57545403568969
0.8585979199113825,0.8140203846660347,0.23021399089488082,9.020319639168722,33.076444560975574,0.45677523755741145,-0.9651167622323719,-0.8768607781675882,0.7823503424176613,-0.17961141383145854,0.2230797426252751,-0.07068038165207131,-1.4944056198193065,-0.09617893692333225,-0.8450453279691511,0.22555983951018072,1.6168743984986076,-0.9547918171308215,0.450317278043813,-1.322541133291679,1.193618571856377,38.30777620584212
0.6973680290593639,0.1669729199077039,0.03741255617617978,5.366795953858507,20.20509107238344,-0.6619259410666513,-0.7252260645357532,-0.09426255425255699,-0.19065105750515945,0.19677609665695725,1.4332145066061728,0.3342951284977145,0.6991967316948878,1.1280188573493026,-1.0836988273580606,0.9476496098482997,0.13102711619341956,0.973894128217401,0.003108550185636745,-0.4861941306990469,-2.1706154097954116,17.737860201471754
0.09417734788764953,0.022712073133860478,0.5548524693914834,0.7521373144176943,2.8294490479933154,-0.3630538465650718,2.1284697324351645,-1.7577283913566313,1.1712470934673194,0.8205284754174188,0.09152017817320818,0.051142058552161786,2.052684981945891,-2.280737845371923,0.3446049047503575,-1.1111049009175582,-1.0023439806908012,0.6985663453715051,-0.7498133382845175,0.42022670947458574,-2.0141025948652898,-0.5824190085074008
0.9756223516367559,0.09004786077564175,0.37092228386243875,6.940248146757632,26.335112156964467,-0.3817378939983291,-0.8213866792243861,-1.4670452453909906,0.7508689887312598,-0.3937411722245721,0.5807770953297967,-0.765535277429713,0.17196033243705985,-1.4966386899033264,0.379280034365163,-1.1719715929007948,-0.10972745169429012,0.10192588737265744,-0.2358293621748528,-0.10239670661109637,0.7958386552197739,31.11710244282852
0.761139701990353,0.7223593505964503,0.8297897431324132,8.019228763588103,29.404612880052007,-1.1958396455890397,0.838489203736345,2.129247112028298,1.8206461576468016,0.5211672557321126,-0.056783194392691534,0.9001845640199633,-0.33732516206850605,-0.9228864418952676,1.2873311116050654,-1.0933238578873825,-0.03561073619009093,-0.7623234580276522,-0.18417574651522164,-0.6505636204055921,0.06046844811736806,32.1645083518524
0.7860643052769538,0.4618772302513874,0.8082514720643018,7.134768344824825,26.464519649940534,0.4869724807855818,-0.9029271780870264,-1.287422581274031,0.7307746911386448,-0.265838791915379,-0.17040758116420443,0.7394126723009475,-0.1420032144075213,1.461178866720329,1.0999796503420836,0.2889166671687069,-1.3647416522015654,-0.85920601857557,-0.2701551293370962,-0.674212461724509,0.25044630026076065,32.728247424341376
0.12811363267554587,0.1612717790336018,0.31713889282271535,1.5221576572309237,5.540383382369345,-0.46940234020272387,0.9315730128742441,-1.0967855784546396,-1.5720402556532407,-0.11754216732813036,-0.7794823967254196,-0.159648307422017,0.6152567669685612,0.2825869829192965,-0.1322286565311721,1.2449473786464456,-0.25583207134082336,-0.5376625769030224,1.7713412422676835,-0.7123370644127087,-1.3263961033185487,8.903068392000339
0.45038593789556713,0.5010447751033635,0.952899395069745,5.0430589886324295,18.410362743599674,0.01249411872768743,0.38495096610586316,1.836913528321314,-0.06695317289820084,0.829519042024073,0.4303013589575532,-0.652916144664712,-1.7306716055072182,0.7673172404612268,-1.2442058788608694,-0.4313394382395105,-0.7421920939974367,0.54259446329196,-0.09844600230787963,-0.8795096286589426,-0.023233710850366202,17.709042374556983
0.37079802423258124,0.15231210271316842,0.2909178381401186,3.1261917244899666,11.674635262740216,0.48074665890590895,-0.1566378976580904,2.905067169240407,-1.172007192594816,-1.993060371054156,-0.8515371891857679,0.5484279208297995,0.16439070297730224,-1.1401609191262305,-0.31910659701089783,-2.5016998441596545,0.9243577571874341,-0.9556251674013979,-0.24389611017733773,2.2816328772760617,2.003509410401342,6.94847605377373
0.9267649888486018,0.696320375077736,0.5150571292317145,9.037981457184193,33.3261029691336,0.4465311760299441,-0.040762526135434025,-1.1715666288253417,-0.5182798423662747,-1.296472328074761,0.6655852363134291,0.18797358748610446,-0.3904639494628101,-1.1195358752705262,0.21723119481052466,-1.7039928626103755,0.03461187418525562,0.4375122486198699,-2.0974509576101417,0.2975110711855549,0.8241996197958629,42.33815452525747
0.6438651200806645,0.4461562755740307,0.25596509056760275,6.12121625094039,22.621905570711373,0.6653851089727862,-0.6547876954293904,-0.36824895678803055,1.5112284332767216,-1.4821853974428207,1.08528700444591,-1.4481272594150476,1.8478250129560454,0.4478137167227104,-0.2020832453894041,-0.8330367227960116,-0.28279574914757005,-1.2417555288783926,-0.8942073519794773,0.8867590544047386,0.1697065451428121,29.716014964954585
0.82276161327083,0.3810212260964825,0.9360435700489633,7.048979691448059,26.27887065876498,-0.09848548450942361,0.44607220148208054,0.34155555094050954,0.637533810897696,-2.3336161198483047,0.36653140723722993,-0.0679802559844049,-0.17417273380495787,0.05827433093544655,-0.5778941080776558,-0.5577288874952148,-0.10618193062257626,-0.20406858443884895,-0.26307342445635284,-0.4890774681189237,-0.43905391010493766,29.262358977440904
0.44341419882733113,0.3015120891478765,0.16460781758201815,4.188756606884504,15.484653248496855,-0.42329831204415375,-0.45498348034078,1.7286976444055924,-0.6989304285787463,-0.6782644401551767,-0.28624873355569186,0.26203581207438104,1.6678876111195198,0.5487388188641266,0.2528848149698989,-0.4083886272547264,0.22312201840616613,0.10964775457400863,-0.6858526761766428,-0.18595667718604886,-0.39457285186939384,22.212618217726792
0.2272387217847769,0.6302825931188885,0.04491061939232899,4.0809305224457315,14.517575994718282,-0.07971821090639905,-1.2256057637672482,-0.9868570784282374,-1.013717366440399,0.7494338997277404,0.4539655793086961,-0.8996947864877538,-1.1037406977820072,-0.18767099092845213,-0.5039577414106104,0.038581122980917065,0.6168141996897798,2.4451301450589167,1.381707593377797,-0.713553981370355,-2.1291978892000176,15.661606997571774
0.5545847870158348,0.3618126105533904,0.43509706000303794,5.20379695339085,19.246698002655528,-1.6873344339580298,-1.2779375743196193,-0.24527784594210975,0.03278209287626079,-0.28488406638257474,-0.3086730555464126,0.189843392837443,0.5872591668027922,0.278143726454627,-0.628066083725374,-0.3117463308224471,-0.9997122286693814,-1.3773156555203674,-0.16493777539621862,-2.651708334919202,0.2576404209211606,28.49104454052589
0.06381725610417532,0.087649919316101,0.992375564055837,0.7834391971550849,2.849638743701694,-1.4471124724230873,0.17258791772211948,0.777337576061744,-1.2165601493811278,0.19779008194185213,0.9355471254651493,-1.4548224852577891,0.3194002637912288,0.15811908490510918,0.31145283430343956,1.0493396105434072,-1.0415876326212719,1.4720145664901334,1.2884442493182524,-1.3780092768478662,0.8454831084818539,-5.461388412640308
0.8276311719925821,0.11800590212051532,0.891677266254914,6.02048040368012,22.78784558627987,-1.3226996123544024,1.579091256410435,0.43476607446661863,-0.6711402773965811,1.0892174967107926,-1.8314060842151236,1.3361861000121709,-0.8690472478647824,0.7777673890849254,-0.4019925801292048,-0.6760173056813688,1.10467921540253,0.14984241398728004,0.061704634050368024,-1.8106186799803947,-1.5756193271706151,26.06314592694119
0.6316643991220648,0.9618976645495145,0.7486080194569492,8.109463815503716,29.350196688481418,-0.9972468276014818,0.15999161357343825,-0.37615607123009925,0.31200947155124387,1.3276861322676916,-0.3356073681186462,1.2479499850594318,0.17739611463694044,0.8070082819444706,0.24410438897835213,-0.862317959475543,-0.4123368722047306,0.41117191801596314,0.037227836421576635,-2.2497837779516074,-0.661416892306816,29.096109484360653
0.7580877400853738,0.908580690707607,0.8907924908785249,8.720819283612068,31.77480531582045,0.3997742267234366,-0.11863832610988256,-0.13382296451604114,1.1553120361066962,-0.06913793472613955,-1.9908119951239978,-0.25251733430296475,1.2125188368316004,-1.6198719943917699,0.2732040228521227,0.4788755385204616,-1.416842092596874,0.11834791338820451,-0.08879644771250095,-1.1953589742981028,-1.157464632233422,33.52797669766237
0.35452596812986836,0.6997071338107496,0.8934466396978632,5.2153857312359335,18.7345729994249,-0.9054790553600608,0.2858261396025429,-1.3748958083699818,0.6087614722244398,1.3535858895693973,-1.495060830227205,0.36345433783907316,-0.3237917042866007,-2.2472685553408556,-1.1394290010915746,-1.5356420699261193,0.44381270938310463,0.444726818195233,0.0037962516214591325,1.3249556793816308,-0.9653511948087635,23.808440221076474
0.9706980243949033,0.2658699614595196,0.5188583603864491,7.582673342980135,28.50705267619904,-0.3781625540393897,1.3060017417068248,-0.23817374397466523,-2.2912895085981,0.09212665843410921,1.3638622298139094,-2.409921965799875,-1.6919626491697632,1.0017453976515072,-0.4812411238654122,0.3896917053200022,0.4633698060326869,-0.15368510436201774,1.7187950030498593,-0.04443616770435442,0.05348162682190022,32.95662894528244
0.8931211213221977,0.9691763773477239,0.315929051830793,9.867810618898178,36.05723206400062,1.2992282977860654,0.21938250136385634,-0.2663874900089551,0.3043667290302598,-0.8373982238274621,0.895184981971686,-1.1563476602653329,-0.01756282647744591,1.1877250932619365,1.4377769399164624,0.10255318372626686,-1.5307152572567064,1.4540501814574582,-2.3196107267512183,1.290563762321174,-2.0844021549884744,48.11945420855881
0.7783834970737619,0.7787509039657946,0.772012432110988,8.376221569881755,30.666453370450796,-0.35626397106142593,-0.41092723083373717,0.23216988962625595,0.07203357323257792,-0.5944003521987352,-0.7194802332847904,-0.2937789201521298,-0.9024230947925126,-1.0206230195133374,-1.1620795127342871,-0.1474424899181674,0.2294817154636063,-0.4564711442247224,-2.001545744438679,0.4109825769008753,0.614270438357064,36.215654255415586
0.19463870785196757,0.7168901891589956,0.6616612631677611,4.179916685380928,14.764656260670497,0.7375155684670865,1.1062887100598888,-0.555327218819016,0.41389028537269307,-1.4805365125650163,-1.502503456040897,-1.0721330214268592,-0.3423409386638824,-1.8598354065456286,-2.116654448970531,1.5882761071492624,0.7355830924283736,1.1322345721792477,-0.5431708310561139,0.7825588257151592,0.7538550699336822,15.319229045511253
0.4667210037270342,0.44936150214378867,0.37365772887371007,4.93871273766318,18.107902389118685,-0.933617680009877,0.4287564384616135,0.471538522545139,1.6162096816512073,-0.8881338537336524,-2.964528837841651,0.7143964826306588,-0.08158776968512098,0.09903482100720092,-1.8618451532425115,-0.6222074452947179,0.37438645170626306,-0.6443671202130229,0.014527881937568883,-0.9008969953045751,-0.2511025880369125,25.576382635770912
